analysis,x,time,estimate,lcl,ucl,natrisk
Plague,2,0.009757784,0.0012453802,0.0009665642,0.0015898436,
Plague,2,0.0099604878,0.0012655659,0.0009842447,0.0016125084,
Plague,2,0.010105736,0.0012857528,0.001001946,0.0016351551,
Plague,2,0.0101290155,0.0013059397,0.0010196666,0.0016577827,
Plague,2,0.0101990203,0.0013261282,0.0010374073,0.0016803937,
Plague,2,0.0106213315,0.0013463238,0.001055172,0.0017029953,
Plague,2,0.0107930573,0.0013665218,0.0010729568,0.001725582,
Plague,2,0.0110724819,0.0013867239,0.0010907625,0.0017481565,
Plague,2,0.0116125522,0.0014069343,0.0011085919,0.0017707242,
Plague,2,0.0117545351,0.0014271463,0.0011264397,0.0017932771,
Plague,2,0.0119656915,0.0014473616,0.0011443067,0.0018158177,
Plague,2,0.0125209572,0.0014675844,0.0011621959,0.0018383514,
Plague,2,0.0125445237,0.0014878075,0.0011801014,0.0018608698,
Plague,2,0.0129807643,0.0015080377,0.0011980281,0.0018833815,
Plague,2,0.0132658626,0.0015282721,0.0012159735,0.001905883,
Plague,2,0.0132890707,0.0015485064,0.0012339339,0.0019283697,
Plague,2,0.0135550215,0.0015687453,0.0012519128,0.0019508473,
Plague,2,0.0139894539,0.001588992,0.0012699125,0.0019733203,
Plague,2,0.0142621427,0.0016092421,0.0012879291,0.0019957832,
Plague,2,0.014645144,0.0016295038,0.0013059689,0.0020182466,
Plague,2,0.0147415343,0.0016497667,0.0013240236,0.002040698,
Plague,2,0.0148355764,0.0016700321,0.0013420937,0.0020631389,
Plague,2,0.0148938652,0.0016902992,0.0013601785,0.0020855687,
Plague,2,0.0152201356,0.0017105717,0.0013782807,0.0021079922,
Plague,2,0.0153103097,0.001730845,0.0013963964,0.002130404,
Plague,2,0.0156942219,0.0017511267,0.0014145314,0.0021528134,
Plague,2,0.0158479177,0.0017714117,0.0014326815,0.0021752147,
Plague,2,0.0160555489,0.0017917025,0.0014508485,0.0021976109,
Plague,2,0.0161652441,0.0018119962,0.0014690299,0.0022199988,
Plague,2,0.0161781746,0.00183229,0.0014872231,0.0022423749,
Plague,2,0.0169921408,0.0018526008,0.0015054418,0.0022647604,
Plague,2,0.0176252759,0.0018729234,0.0015236815,0.0022871488,
Plague,2,0.0178564399,0.0018932498,0.0015419356,0.0023095305,
Plague,2,0.017966928,0.0019135782,0.0015602024,0.0023319037,
Plague,2,0.0180303749,0.0019339083,0.0015784817,0.002354268,
Plague,2,0.0185717535,0.0019542473,0.0015967789,0.0023766323,
Plague,2,0.0186290466,0.0019745887,0.0016150887,0.002398989,
Plague,2,0.0188368629,0.0019949352,0.0016334132,0.0024213414,
Plague,2,0.0190166662,0.0020152833,0.0016517494,0.0024436855,
Plague,2,0.0192625394,0.0020356349,0.0016700985,0.0024660236,
Plague,2,0.0194117571,0.0020559919,0.0016884621,0.0024883583,
Plague,2,0.0195656272,0.0020763505,0.001706837,0.0025106851,
Plague,2,0.0197496495,0.0020967105,0.0017252227,0.0025330038,
Plague,2,0.0198368717,0.0021170717,0.0017436191,0.0025553144,
Plague,2,0.0202795388,0.002137443,0.0017620332,0.0025776277,
Plague,2,0.0204960835,0.0021578202,0.0017804615,0.0025999388,
Plague,2,0.0205753444,0.0021781996,0.0017989008,0.0026222432,
Plague,2,0.0206158391,0.0021985797,0.00181735,0.0026445396,
Plague,2,0.0208766371,0.0022189671,0.001835814,0.0026668356,
Plague,2,0.0208863284,0.0022393545,0.0018542869,0.0026891228,
Plague,2,0.0211126804,0.0022597456,0.0018727717,0.0027114058,
Plague,2,0.0212617697,0.0022801427,0.00189127,0.0027336873,
Plague,2,0.0213714751,0.0023005415,0.0019097783,0.0027559623,
Plague,2,0.02150155,0.0023209424,0.0019282968,0.0027782314,
Plague,2,0.0215094408,0.0023413432,0.0019468235,0.0028004922,
Plague,2,0.0216409068,0.0023617463,0.0019653603,0.0028227473,
Plague,2,0.0219816169,0.0023821586,0.0019839129,0.0028450055,
Plague,2,0.0228765923,0.0024025891,0.0020024886,0.0028672775,
Plague,2,0.0231643206,0.002423027,0.0020210783,0.0028895502,
Plague,2,0.0233553836,0.0024434716,0.0020396815,0.0029118232,
Plague,2,0.0234262938,0.0024639183,0.0020582943,0.0029340909,
Plague,2,0.0241352294,0.002484377,0.0020769247,0.0029563652,
Plague,2,0.0244232132,0.0025048408,0.0020955669,0.002978638,
Plague,2,0.0244626351,0.002525305,0.002114217,0.0030009038,
Plague,2,0.025094333,0.0025457799,0.0021328834,0.0030231749,
Plague,2,0.0251236697,0.0025662556,0.0021515578,0.0030454397,
Plague,2,0.0251322575,0.0025867314,0.0021702395,0.0030676972,
Plague,2,0.0259766875,0.0026072255,0.0021889438,0.0030899693,
Plague,2,0.0259852102,0.0026277197,0.0022076551,0.0031122344,
Plague,2,0.0262336501,0.0026482199,0.0022263786,0.0031344996,
Plague,2,0.0265414964,0.0026687282,0.0022451158,0.0031567675,
Plague,2,0.0266372333,0.0026892382,0.0022638613,0.0031790305,
Plague,2,0.026676648,0.0027097487,0.0022826139,0.0032012872,
Plague,2,0.0267068744,0.0027302609,0.0023013748,0.0032235392,
Plague,2,0.0269595527,0.0027507782,0.0023201466,0.0032457906,
Plague,2,0.0269743624,0.0027712955,0.002338925,0.0032680355,
Plague,2,0.0270299036,0.0027918137,0.0023577106,0.0032902748,
Plague,2,0.0274787201,0.0028123393,0.0023765088,0.0033125163,
Plague,2,0.0279437284,0.0028328738,0.002395321,0.0033347622,
Plague,2,0.0279842418,0.0028534088,0.0024141399,0.0033570021,
Plague,2,0.0284847702,0.0028739533,0.002432973,0.003379247,
Plague,2,0.0286425315,0.0028944995,0.0024518138,0.0034014878,
Plague,2,0.0289522427,0.0029150522,0.0024706661,0.00342373,
Plague,2,0.0291561168,0.0029356092,0.0024895282,0.0034459712,
Plague,2,0.0292657559,0.0029561688,0.0025083985,0.0034682094,
Plague,2,0.0300660143,0.0029767453,0.002527289,0.0034904615,
Plague,2,0.0301629016,0.0029973235,0.0025461869,0.0035127098,
Plague,2,0.0305158662,0.0030179078,0.0025650958,0.0035349592,
Plague,2,0.0305682262,0.0030384929,0.0025840112,0.0035572039,
Plague,2,0.0312321551,0.0030590916,0.0026029438,0.0035794586,
Plague,2,0.0318671977,0.0030797045,0.0026218942,0.0036017245,
Plague,2,0.0320856705,0.0031003206,0.0026408529,0.0036239882,
Plague,2,0.0327797428,0.0031209523,0.0026598305,0.0036462647,
Plague,2,0.0328654012,0.0031415862,0.0026788155,0.0036685382,
Plague,2,0.0329891822,0.0031622215,0.0026978071,0.0036908077,
Plague,2,0.0335117228,0.0031828646,0.0027168108,0.0037130809,
Plague,2,0.0338744951,0.0032035151,0.0027358263,0.0037353574,
Plague,2,0.0339457753,0.0032241678,0.002754849,0.003757631,
Plague,2,0.0340261102,0.0032448223,0.0027738785,0.0037799014,
Plague,2,0.0342288882,0.0032654816,0.0027929173,0.0038021721,
Plague,2,0.0345801128,0.0032861462,0.0028119658,0.0038244437,
Plague,2,0.0348942911,0.0033068151,0.0028310233,0.0038467152,
Plague,2,0.0351464137,0.0033274933,0.0028500937,0.0038689923,
Plague,2,0.0351689314,0.0033481723,0.00286917,0.0038912653,
Plague,2,0.0352976998,0.0033688527,0.0028882524,0.0039135348,
Plague,2,0.0354406031,0.0033895365,0.0029073428,0.0039358034,
Plague,2,0.035923025,0.0034102327,0.0029264487,0.0039580813,
Plague,2,0.0359634319,0.0034309298,0.0029455602,0.0039803553,
Plague,2,0.0362441701,0.0034516322,0.0029646812,0.0040026305,
Plague,2,0.0370547441,0.00347235,0.0029838202,0.0040249189,
Plague,2,0.0372998398,0.0034930722,0.0030029678,0.0040472075,
Plague,2,0.037815127,0.0035138028,0.0030221273,0.0040695011,
Plague,2,0.0378626273,0.0035345343,0.0030412923,0.004091791,
Plague,2,0.0379487128,0.0035552672,0.0030604631,0.0041140776,
Plague,2,0.0380094379,0.0035760018,0.0030796401,0.0041363617,
Plague,2,0.0380761515,0.003596739,0.003098824,0.0041586442,
Plague,2,0.0382921251,0.0036174798,0.0031180155,0.0041809262,
Plague,2,0.0385260604,0.0036382264,0.0031372164,0.0042032103,
Plague,2,0.0385263221,0.0036589729,0.0031564219,0.0042254899,
Plague,2,0.0388678517,0.0036797239,0.0031756356,0.0042477702,
Plague,2,0.0391612404,0.0037004798,0.0031948579,0.0042700516,
Plague,2,0.0397086835,0.0037212472,0.0032140946,0.004292342,
Plague,2,0.0402567887,0.0037420213,0.0032333413,0.0043146356,
Plague,2,0.0405963069,0.0037628021,0.0032525982,0.0043369327,
Plague,2,0.040732973,0.0037835851,0.0032718612,0.004359228,
Plague,2,0.0409520013,0.0038043735,0.0032911331,0.0043815251,
Plague,2,0.0410631796,0.0038251641,0.0033104112,0.0044038206,
Plague,2,0.0411635602,0.0038459546,0.0033296935,0.0044261118,
Plague,2,0.0412408637,0.0038667465,0.0033489811,0.0044484004,
Plague,2,0.0413642392,0.0038875398,0.0033682739,0.0044706864,
Plague,2,0.0427301884,0.0039083599,0.0033875941,0.0044929992,
Plague,2,0.0430688048,0.0039291853,0.0034069229,0.004515314,
Plague,2,0.043423543,0.0039500162,0.0034262605,0.0045376309,
Plague,2,0.0434769787,0.0039708483,0.0034456033,0.0045599453,
Plague,2,0.0439201516,0.0039916926,0.0034649605,0.0045822697,
Plague,2,0.0439819575,0.0040125374,0.0034843221,0.0046045905,
Plague,2,0.0440489436,0.0040333839,0.0035036892,0.0046269094,
Plague,2,0.0440972392,0.0040542309,0.0035230606,0.0046492249,
Plague,2,0.0448753955,0.004075095,0.0035424507,0.0046715562,
Plague,2,0.0449326718,0.0040959609,0.0035618462,0.0046938856,
Plague,2,0.0451881638,0.0041168322,0.0035812502,0.0047162173,
Plague,2,0.0452402459,0.004137704,0.0036006585,0.0047385458,
Plague,2,0.0452509192,0.0041585757,0.0036200705,0.0047608704,
Plague,2,0.0452973339,0.0041794484,0.003639487,0.0047831922,
Plague,2,0.0456085997,0.0042003291,0.0036589143,0.0048055196,
Plague,2,0.0458454933,0.0042212162,0.0036783508,0.0048278506,
Plague,2,0.0458998114,0.0042421051,0.0036977926,0.0048501798,
Plague,2,0.0465179486,0.004263009,0.003717251,0.0048725226,
Plague,2,0.0467092294,0.0042839191,0.0037367185,0.0048948689,
Plague,2,0.0467579035,0.0043048307,0.0037561908,0.0049172131,
Plague,2,0.0470107733,0.0043257463,0.0037756703,0.0049395584,
Plague,2,0.0472283958,0.0043466646,0.0037951556,0.0049619031,
Plague,2,0.0474368145,0.0043675839,0.0038146453,0.0049842454,
Plague,2,0.0475149186,0.0043885049,0.0038341401,0.0050065862,
Plague,2,0.0475165854,0.004409426,0.0038536384,0.0050289234,
Plague,2,0.0476008256,0.004430348,0.0038731409,0.0050512582,
Plague,2,0.0479411439,0.0044512758,0.0038926521,0.0050735963,
Plague,2,0.0480392891,0.0044722051,0.0039121678,0.0050959325,
Plague,2,0.048299542,0.0044931379,0.0039316901,0.0051182694,
Plague,2,0.0484890281,0.0045140731,0.0039512177,0.0051406055,
Plague,2,0.048548986,0.0045350096,0.0039707499,0.0051629398,
Plague,2,0.0486509017,0.0045559475,0.0039902866,0.0051852723,
Plague,2,0.0489507999,0.0045768904,0.004009831,0.0052076071,
Plague,2,0.0493052438,0.0045978383,0.0040293831,0.0052299444,
Plague,2,0.0499575777,0.0046187976,0.0040489483,0.0052522913,
Plague,2,0.0501466592,0.0046397587,0.0040685184,0.0052746371,
Plague,2,0.050252054,0.004660723,0.0040880946,0.0052969832,
Plague,2,0.0502622836,0.0046816873,0.0041076739,0.0053193261,
Plague,2,0.0505965522,0.0047026557,0.00412726,0.0053416704,
Plague,2,0.0508918959,0.0047236269,0.0041468517,0.0053640147,
Plague,2,0.050976886,0.0047446003,0.0041664486,0.0053863584,
Plague,2,0.0513197825,0.0047655811,0.0041860549,0.0054087073,
Plague,2,0.0513404709,0.0047865633,0.0042056656,0.0054310546,
Plague,2,0.0513474886,0.0048075454,0.0042252794,0.0054533987,
Plague,2,0.0513895871,0.0048285285,0.004244897,0.0054757409,
Plague,2,0.0515067691,0.0048495138,0.0042645197,0.0054980825,
Plague,2,0.0522734912,0.0048705138,0.0042841583,0.0055204377,
Plague,2,0.0524085466,0.0048915157,0.0043038016,0.005542792,
Plague,2,0.0531231227,0.0049125268,0.0043234558,0.0055651537,
Plague,2,0.0531526749,0.0049335396,0.0043431147,0.0055875145,
Plague,2,0.0531537807,0.0049545525,0.0043627766,0.0056098722,
Plague,2,0.0533288802,0.0049755677,0.0043824434,0.0056322296,
Plague,2,0.0535747344,0.0049965861,0.004402116,0.0056545877,
Plague,2,0.0537574368,0.0050176073,0.0044217939,0.005676946,
Plague,2,0.0539150646,0.0050386321,0.0044414779,0.0056993055,
Plague,2,0.0539684852,0.0050596588,0.0044611665,0.0057216642,
Plague,2,0.055210225,0.0050807114,0.0044808806,0.0057440493,
Plague,2,0.0552303224,0.0051017643,0.004500598,0.0057664321,
Plague,2,0.0552587629,0.0051228178,0.0045203186,0.0057888125,
Plague,2,0.0553449056,0.0051438736,0.0045400441,0.0058111927,
Plague,2,0.0554564081,0.0051649303,0.0045597732,0.005833571,
Plague,2,0.0556020542,0.0051859874,0.0045795055,0.0058559471,
Plague,2,0.0557237272,0.0052070469,0.0045992426,0.005878323,
Plague,2,0.0557450273,0.0052281064,0.0046189825,0.0059006961,
Plague,2,0.055830717,0.0052491668,0.004638726,0.0059230675,
Plague,2,0.0564792752,0.0052702424,0.0046584856,0.0059454534,
Plague,2,0.0569976319,0.0052913246,0.0046782536,0.005967844,
Plague,2,0.0570304816,0.0053124073,0.0046980248,0.0059902323,
Plague,2,0.0571657799,0.0053334913,0.0047177999,0.0060126195,
Plague,2,0.0577769683,0.0053545953,0.0047375953,0.0060350266,
Plague,2,0.0579324261,0.005375704,0.0047573974,0.0060574362,
Plague,2,0.0579775254,0.0053968141,0.0047772034,0.0060798448,
Plague,2,0.0582369593,0.0054179293,0.0047970166,0.0061022565,
Plague,2,0.0582582084,0.0054390445,0.0048168324,0.0061246655,
Plague,2,0.0583900964,0.0054601639,0.0048366545,0.0061470766,
Plague,2,0.0586296171,0.0054812871,0.0048564825,0.0061694894,
Plague,2,0.0587048354,0.005502413,0.0048763156,0.0061919027,
Plague,2,0.0592358184,0.0055235492,0.0048961603,0.0062143249,
Plague,2,0.0597449632,0.0055446943,0.0049160154,0.0062367547,
Plague,2,0.0598281863,0.0055658404,0.0049358738,0.0062591829,
Plague,2,0.059898937,0.0055869878,0.0049557361,0.0062816101,
Plague,2,0.0601902927,0.0056081423,0.0049756071,0.0063040427,
Plague,2,0.0604564491,0.005629301,0.0049954843,0.0063264776,
Plague,2,0.0605092197,0.0056504615,0.0050153656,0.006348912,
Plague,2,0.0607481881,0.0056716272,0.005035254,0.0063713497,
Plague,2,0.0610133919,0.0056927953,0.005055147,0.0063937876,
Plague,2,0.0611493833,0.0057139662,0.0050750449,0.0064162262,
Plague,2,0.0613065461,0.0057351413,0.0050949489,0.006438667,
Plague,2,0.0614732005,0.0057563183,0.0051148571,0.0064611075,
Plague,2,0.0615756034,0.0057774972,0.0051347693,0.0064835477,
Plague,2,0.0617535429,0.0057986813,0.0051546886,0.0065059913,
Plague,2,0.062168282,0.0058198743,0.0051746181,0.0065284426,
Plague,2,0.0626306619,0.0058410776,0.0051945593,0.006550903,
Plague,2,0.0628352724,0.0058622848,0.0052145061,0.0065733654,
Plague,2,0.062842485,0.0058834919,0.0052344553,0.0065958253,
Plague,2,0.0628557582,0.0059046991,0.0052544069,0.0066182829,
Plague,2,0.0630299589,0.0059259119,0.0052743658,0.0066407444,
Plague,2,0.0631006664,0.005947128,0.00529433,0.0066632074,
Plague,2,0.0632320677,0.0059683474,0.0053142994,0.0066856717,
Plague,2,0.0635805145,0.0059895726,0.0053342762,0.00670814,
Plague,2,0.0637470796,0.0060108014,0.0053542586,0.0067306103,
Plague,2,0.0639524253,0.006032036,0.0053742484,0.0067530846,
Plague,2,0.0639811402,0.0060532715,0.0053942412,0.0067755577,
Plague,2,0.0641428118,0.0060745084,0.0054142376,0.0067980301,
Plague,2,0.0641474228,0.0060957454,0.0054342362,0.0068205002,
Plague,2,0.0645638927,0.0061169908,0.0054542447,0.0068429776,
Plague,2,0.0655349995,0.0061382577,0.0054742744,0.0068654768,
Plague,2,0.0658997146,0.0061595316,0.0054943126,0.0068879817,
Plague,2,0.065940585,0.0061808075,0.0055143547,0.0069104865,
Plague,2,0.0668544299,0.006202101,0.0055344148,0.0069330088,
Plague,2,0.0671280715,0.0062234007,0.0055544825,0.0069555359,
Plague,2,0.0673030463,0.0062447038,0.0055745554,0.0069780645,
Plague,2,0.0682123008,0.0062660207,0.0055946428,0.0070006064,
Plague,2,0.0682812761,0.0062873405,0.005614735,0.0070231494,
Plague,2,0.0685022757,0.0063086627,0.0056348314,0.0070456928,
Plague,2,0.0686045091,0.0063299873,0.0056549322,0.0070682367,
Plague,2,0.0686285993,0.0063513124,0.0056750355,0.007090779,
Plague,2,0.068676528,0.0063726379,0.0056951414,0.0071133197,
Plague,2,0.068966292,0.0063939688,0.0057152541,0.0071358641,
Plague,2,0.0690762373,0.0064152996,0.0057353689,0.0071584064,
Plague,2,0.0690819453,0.0064366304,0.0057554858,0.0071809465,
Plague,2,0.069326721,0.0064579636,0.0057756069,0.0072034872,
Plague,2,0.0694693508,0.0064792993,0.0057957323,0.0072260285,
Plague,2,0.0696868254,0.0065006416,0.0058158657,0.0072485752,
Plague,2,0.0706301591,0.0065219969,0.0058360128,0.0072711343,
Plague,2,0.0706757568,0.0065433542,0.0058561637,0.0072936935,
Plague,2,0.0709763109,0.0065647187,0.005876323,0.0073162587,
Plague,2,0.0717572033,0.0065860996,0.005896499,0.0073388401,
Plague,2,0.0717792672,0.0066074814,0.0059166779,0.0073614206,
Plague,2,0.0717960049,0.0066288633,0.0059368589,0.007383999,
Plague,2,0.0720362713,0.006650249,0.0059570453,0.0074065797,
Plague,2,0.0720656427,0.0066716366,0.0059772354,0.0074291605,
Plague,2,0.072363481,0.006693031,0.0059974336,0.0074517468,
Plague,2,0.0723710358,0.0067144255,0.0060176338,0.0074743311,
Plague,2,0.0724566028,0.0067358208,0.0060378369,0.0074969145,
Plague,2,0.072531168,0.0067572187,0.006058044,0.0075194985,
Plague,2,0.0726111529,0.0067786174,0.0060782541,0.0075420817,
Plague,2,0.0727134521,0.0068000176,0.0060984673,0.0075646645,
Plague,2,0.072918697,0.0068214203,0.0061186847,0.007587248,
Plague,2,0.0730816364,0.0068428244,0.0061389053,0.0076098312,
Plague,2,0.0731481925,0.0068642285,0.0061591279,0.0076324124,
Plague,2,0.0735117099,0.0068856408,0.0061793597,0.0076550008,
Plague,2,0.0736407288,0.0069070551,0.0061995952,0.0076775895,
Plague,2,0.0737429912,0.0069284713,0.0062198343,0.0077001784,
Plague,2,0.0742112857,0.0069498948,0.0062400819,0.0077227735,
Plague,2,0.0742321182,0.0069713188,0.0062603317,0.0077453672,
Plague,2,0.0743004307,0.0069927428,0.0062805835,0.0077679591,
Plague,2,0.0743365538,0.0070141673,0.0063008375,0.0077905495,
Plague,2,0.0745130526,0.0070355961,0.0063210974,0.0078131429,
Plague,2,0.0745739232,0.0070570259,0.00634136,0.0078357356,
Plague,2,0.0751770452,0.0070784665,0.006361634,0.0078583382,
Plague,2,0.075193817,0.007099907,0.0063819098,0.0078809391,
Plague,2,0.0753009139,0.0071213504,0.0064021901,0.0079035412,
Plague,2,0.0758441816,0.0071428056,0.0064224828,0.0079261546,
Plague,2,0.0761667051,0.0071642651,0.0064427811,0.007948771,
Plague,2,0.0766339503,0.0071857344,0.0064630901,0.0079713964,
Plague,2,0.0768090628,0.0072072071,0.0064834039,0.0079940238,
Plague,2,0.0775666324,0.0072286935,0.0065037318,0.0080166646,
Plague,2,0.0777791664,0.0072501844,0.0065240654,0.0080393085,
Plague,2,0.078259633,0.0072716879,0.0065444123,0.0080619648,
Plague,2,0.0782945352,0.007293192,0.0065647614,0.0080846198,
Plague,2,0.0782972938,0.0073146961,0.0065851123,0.0081072729,
Plague,2,0.078526213,0.0073362036,0.0066054681,0.0081299281,
Plague,2,0.0791768675,0.0073577268,0.0066258397,0.008152599,
Plague,2,0.0794459086,0.0073792579,0.0066462202,0.0081752769,
Plague,2,0.0796016205,0.007400794,0.0066666068,0.0081979584,
Plague,2,0.0801101106,0.0074223394,0.0066870036,0.0082206486,
Plague,2,0.0802053357,0.0074438867,0.0067074039,0.0082433392,
Plague,2,0.0803038033,0.0074654351,0.0067278068,0.0082660291,
Plague,2,0.0810661396,0.0074870082,0.0067482337,0.0082887447,
Plague,2,0.0810914409,0.0075085817,0.0067686627,0.0083114591,
Plague,2,0.0811217525,0.0075301558,0.0067890939,0.0083341723,
Plague,2,0.0812648353,0.0075517333,0.0068095299,0.0083568876,
Plague,2,0.0816244533,0.0075733232,0.0068299788,0.0083796149,
Plague,2,0.0821619958,0.0075949246,0.0068504396,0.0084023532,
Plague,2,0.082297168,0.0076165279,0.0068709039,0.0084250919,
Plague,2,0.0825333873,0.0076381357,0.0068913739,0.0084478339,
Plague,2,0.0825346868,0.007659744,0.0069118461,0.0084705747,
Plague,2,0.0827509537,0.0076813557,0.0069323231,0.0084933177,
Plague,2,0.0829332372,0.007702971,0.0069528049,0.0085160628,
Plague,2,0.082962728,0.0077245867,0.0069732888,0.0085388068,
Plague,2,0.0833005959,0.0077462079,0.0069937793,0.0085615551,
Plague,2,0.0834423048,0.0077678332,0.007014275,0.0085843062,
Plague,2,0.0835487833,0.0077894604,0.0070347742,0.0086070579,
Plague,2,0.0840564445,0.007811098,0.0070552844,0.0086298194,
Plague,2,0.0844260138,0.0078327407,0.0070758008,0.0086525849,
Plague,2,0.0847279853,0.0078543904,0.0070963251,0.0086753564,
Plague,2,0.0854202133,0.0078760555,0.007116865,0.0086981434,
Plague,2,0.0856000792,0.0078977247,0.0071374101,0.0087209333,
Plague,2,0.0856667925,0.0079193949,0.0071579578,0.0087437226,
Plague,2,0.0859327789,0.0079410701,0.0071785116,0.0087665158,
Plague,2,0.0859741254,0.0079627458,0.0071990674,0.0087893079,
Plague,2,0.0862429458,0.007984426,0.007219629,0.0088121034,
Plague,2,0.0863294069,0.0080061082,0.0072401939,0.0088348995,
Plague,2,0.0866985263,0.008027795,0.0072607645,0.008857699,
Plague,2,0.0873582436,0.0080494983,0.0072813516,0.0088805153,
Plague,2,0.0877102483,0.0080712077,0.0073019458,0.0089033366,
Plague,2,0.0879447739,0.0080929191,0.0073225433,0.0089261585,
Plague,2,0.0880882574,0.0081146345,0.0073431461,0.0089489833,
